keyword,title,company,description,location,salary_max,salary_min,salary_is_predicted,salary,python,sql,aws,java,javascript,typescript,excel,tableau,power_bi,docker,react,git,no_experience,remote
frontend engineer,Frontend Engineer,Farsight AI,"About Farsight AI Farsight is the agentic AI platform for financial services, currently helping investment banks and private equity firms fully automate entire, highly nuanced workflows. Today, institutions will spend 80% of their time gathering information for and creating first drafts of materials by hand before iterating on and refining their decks, models, and pitches. We not only give them that time back to focus on what is important, but we also bring new insights and knowledge to their m…","New York City, New York",180000.0,150000.0,0,165000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Pump.co,"About Pump.co Location: San Francisco, CA (Onsite 5 days a week) Compensation: $120K–$200K salary  0.1%–0.6% equity Pump is on a mission to radically simplify AWS cost optimization for teams building in the cloud. We use group buying and AI to help startups save like big tech — often reducing AWS bills by ~60%, completely for free. As a Frontend Engineer , you’ll play a foundational role in shaping both our product and our company. You’ll work closely with the founding team, contribute across t…","San Francisco, California",200000.0,120000.0,0,160000.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Techire Ai,"Job Description Want to build product experiences for AI agents that actually understand how companies operate? This team is tackling a core limitation in enterprise AI. Models are general, but workflows are not. They’re building agents that learn how processes really run, then execute them. This is not surface-level UI work, you’re building the interface layer to systems that directly operate inside real business workflows. They’re a Series A company backed by Sequoia, with a deeply technical …","New York City, New York",250000.0,190000.0,0,220000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Emergent Labs,"Emergent builds autonomous coding agents that replace traditional software development by generating, testing, and deploying production applications directly from plain-language intent. Our systems run in production at global scale and are used to build millions of real applications. Since public launch, Emergent has reached $100M ARR in 8 months. 6M users across 190 countries have built 6.5M applications on Emergent. We've raised $100M , backed by Khosla Ventures, SoftBank, Google, Lightspeed,…","San Francisco, California",149359.45,149359.45,1,149359.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Eudia,"About Eudia: Eudia is redefining the future of legal work with AI-powered Augmented Intelligence, enabling Fortune 500 legal teams to move faster, manage risk more effectively, and unlock new business value. Backed by $105M in Series A funding led by General Catalyst, we’re building a category-defining platform that blends AI-driven automation with human expertise, transforming legal from a cost center into a strategic growth driver. At Eudia, we move fast. Unlike traditional enterprise softwar…","Palo Alto, Santa Clara County",135292.47,135292.47,1,135292.47,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Book of the Month,"The Engineering team at Book of the Month is responsible for developing and maintaining the platform's web and mobile applications. We are looking for a Frontend Software Engineer to design, develop, and maintain features on our web and mobile applications. You will collaborate with cross-functional teams to ensure the software solutions meet the business requirements and provide a seamless user experience for the members. What you will do… Develop and maintain web and/or mobile applications us…","New York City, New York",120000.0,100000.0,0,110000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Hercules,"What are we looking for? Hercules is looking for a senior or staff level frontend software engineer to help us build the future of AI software development What will you do? You will build and own user-facing interfaces and experiences across Hercules including our AI Agent , the AI harness that enables anyone to build powerful full-stack applications App Builder, the interface that makes it ridiculously easy to build, preview, and deploy apps Mobile app , our PWA-based mobile building experienc…","San Francisco, California",250000.0,100000.0,0,175000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Hired Recruiters,"JOB DESCRIPTION At Sirona Medical we’re building tools for physicians to work as fast as they can think. Many billions of patient images are acquired each year in the U.S., and nearly all of them are reviewed and diagnosed by a radiologist. In fact, 80% of healthcare data flows through radiology IT systems, and radiologists are among healthcare’s most tech-savvy and influential physicians. But they desperately need better, user-friendly software that cuts clicks and optimizes diagnostic time. S…","Austin, Travis County",220000.0,190000.0,0,205000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Bedrock Robotics,"Join the team bringing advanced autonomy to the built world At Bedrock, we’re moving AI out of the lab and into the real world. Our team is composed of industry veterans who helped launch Waymo, scaled Segment to a $3.2B acquisition, and grew Uber Freight to $5B in revenue. Today, we’re deploying autonomous systems on heavy construction machinery across the country, accelerating project schedules of billion-dollar infrastructure projects and improving safety on job sites. Backed by $350M in fun…","New York City, New York",193835.77,193835.77,1,193835.77,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,"San Francisco, CA",Looking for React.js specialist with good UI sense.,"Tenderloin, San Francisco",97305.33,97305.33,1,97305.33,False,False,False,False,False,False,False,False,False,False,True,False,False,False
frontend engineer,Frontend Engineer,Aleph,"About Aleph Aleph is an AI-native platform for Financial Planning & Analysis (FP&A), an established software category with a multi-billion market but no clear winner. We’re trying to solve a problem many finance teams are super familiar with: data scattered across a million systems, endless spreadsheets and way too much time spent getting numbers to line up instead of actually using them to make decisions. Aleph was founded by Albert Gozzi and Santiago Perez De Rosso, two technical founders wit…","Parque Las Americas, Gurabo",315000.0,75000.0,0,195000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Fable Security,"About Fable Security AI-driven threats and human error are today’s biggest enterprise security risks. Cybercriminals don’t hack systems—they exploit people. Human errors drive 70% of security breaches, making human behavior the primary and growing attack surface. At Fable, we believe that the right tools can convert people from targets to another layer of defense. Fable is the human risk platform that directly shapes employee behavior. Designed for simplicity and enterprise scale, our agentic p…","San Francisco, California",220000.0,135000.0,0,177500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,DOSS,"About Doss DOSS is building an Operations Cloud for the real world. A modern, AI-native platform for physical product businesses to manage the flow of goods, dollars, and data in real time, across: Procurement Inventory Orders Fulfillment Finance Built to replace spreadsheet chaos and rigid, consultant-heavy ERPs. Fast time-to-value, adaptable as the business evolves. Through our Adaptive Resource Platform (ARP) and unified operational data model, teams deploy quickly, automate workflows, and m…","San Francisco, California",180000.0,140000.0,0,160000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,SafetyKit,"We’re building the future of B2B SaaS with AI agents. We’re an enterprise company that cares a lot about user experience. You’ll own the interfaces and tools that our customers use to make sense of and tune millions of agent actions and decisions operating over 100% of their platform data. You’ll work directly with customers every day and have unusual influence over operations and policy-making at the world’s biggest companies. We work in React, Typescript, and a tiny amount of Python, but we t…","San Francisco, California",119634.99,119634.99,1,119634.99,True,False,False,False,False,True,False,False,False,False,True,False,False,False
frontend engineer,Frontend Engineer,Grace Hill,Grace Hill is looking to hire an intermediate to senior level front end engineer for full time employment. This position is for a solid developer with strong development and problem-solving skills plus real-world experience with React.js and other front-end technologies. This position is focused on front end development and may include some Ruby on Rails work as well. The position will work mostly remote and interact via the internet with occasional visits to the office to work directly with ou…,"Balcones, Travis County",114944.7,114944.7,1,114944.7,False,False,False,False,False,False,False,False,False,False,True,False,False,True
frontend engineer,Frontend Engineer,Indent,"About Us: Indent is building the platform that every software engineer begins and ends their day in. Our customers are large engineering teams who use Indent for everything from incident response to code review to data analysis. Indent is built to handle these tasks in the real world (think analyzing a 30,000 table warehouse, not vibe querying a tiny Postgres instance) with minimal setup. We are a small, engineering-focused team. We come from a background of systems and infrastructure engineeri…","San Francisco, California",113841.45,113841.45,1,113841.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer,Elicit,"About Elicit Elicit is an AI research assistant that uses language models to help researchers figure out what’s true and make better decisions, starting with common research tasks like literature review. What we're aiming for: Elicit radically increases the amount of good reasoning in the world. For experts, Elicit pushes the frontier forward. For non-experts, Elicit makes good reasoning more affordable. People who don't have the tools, expertise, time, or mental energy to make well-reasoned de…","Oakland, Alameda County",270000.0,185000.0,0,227500.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,REMOTE Frontend Engineer,Thomas Talent Network,"REMOTE FRONTEND ENGINEER We're hiring a frontend engineer who actually cares about how things feel. This isn't a ""hook up some components"" role. You'll be taking rough ideas and Figma files and turning them into fast, sharp, well-crafted product experiences. We use React  TypeScript. We're still early—the frontend isn't ""set"" yet, so you'll help define it. WHAT YOU'LL DO • Turn Figma into real product quickly (and not lose the details) • Build interfaces that feel fast, clean, and intuitive • S…","San Francisco, California",95329.05,95329.05,1,95329.05,False,False,False,False,False,True,False,False,False,False,True,False,False,True
frontend engineer,Staff Frontend Engineer,Assured,"Assured is on a mission to modernize insurance. Claims processing (i.e. should we pay this claim?), while often overlooked, is the foundation of the entire industry. It’s currently highly manual, involving phone calls, faxes, and gut instinct, costing tens of billions of dollars a year. We can do better. At Assured, we provide large insurers with the software solutions they need to win in a modern, technology-driven world. From self-service claim-filing software to backend fraud detection, we’r…","Palo Alto, Santa Clara County",240000.0,210000.0,0,225000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,Made Card,"About the Company Made’s mission is to help homeowners save time, money, and stress. It starts with Made Card - a credit card designed specifically for homeowners, with unmatched rewards on mortgage payments, home improvements, utilities, and essential purchases. Each swipe powers a personalized home management platform where users can manage home systems & appliances, stay ahead on upkeep, and get help - from AI-driven guidance to in-person services - exactly when they need it most. By bringin…","New York City, New York",200000.0,150000.0,0,175000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer - Enterprise,TP-Link Systems Inc.,"About Us: Headquartered in the United States, TP-Link Systems Inc. is a global provider of reliable networking devices and smart home products, consistently ranked as the world’s top provider of Wi-Fi devices. The company is committed to delivering innovative products that enhance people’s lives through faster, more reliable connectivity. With a commitment to excellence, TP-Link serves customers in over 170 countries and continues to grow its global footprint. We believe technology changes the …","Irvine, Orange County",130000.0,100000.0,0,115000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,MLabs,"Location: US or Europe Remote | Full time Compensation: $200K - $300K Our client is a premier non-custodial trading and data platform at the forefront of cryptocurrency technology. The organization provides a unified base of operations where users retain custody of their funds while accessing live data, instant execution, and powerful charting tools across all emerging markets. By maintaining a lean, high-performance team of exceptional talent, the client ensures rapid release cycles that place…",US,256805.86,256805.86,1,256805.86,False,False,False,False,False,False,False,False,False,False,False,False,False,True
frontend engineer,Sr Frontend Engineer - AI Applications (React / TypeScript / Azure Foundry),HAYS,"Frontend Engineer React Azure Foundry AI Senior Frontend Engineer - AI Applications (React / TypeScript / Azure Foundry) Overview We are seeking a Senior Frontend Engineer to build modern, intuitive user interfaces for AI?powered applications. This role focuses on frontend architecture, UI development, and integration with backend AI services built on Microsoft Azure. You will be responsible for how users interact with AI, translating complex AI capabilities into clear, usable experiences. This…","Tampa Palms, Hillsborough County",141128.72,141128.72,1,141128.72,False,False,False,False,False,True,False,False,False,False,True,False,False,False
frontend engineer,Senior Frontend Engineer,CYNET SYSTEMS,"Job Overview: Pay Range: $65hr - $70hr Requirement: Some experiences remain on legacy Angular pages. Some have moved to Vue.js but have not adopted the Iris design system. Others are on Iris versions. Significant portions of the product still reside in the Webapps monolith rather than MFEs. This fragmentation limits our ability to deliver a consistent UI and prevents full adoption of Iris 3.0. Pages still in Webapps are effectively locked into pre-Iris components, as Iris cannot be adopted ther…","San Jose, Santa Clara County",145600.0,135200.0,0,140400.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer - TeachShare,Pear VC,"Frontend Engineer - TeachShare About TeachShare TeachShare is revolutionizing K-12 education for teachers with AI-powered curriculum creation tools. We're a fast-growing EdTech startup (surpassing revenue milestones, 400K teachers) backed by top education investors. Our platform helps teachers create differentiated, standards-aligned instructional materials in minutes instead of hours. We're a small, high-impact-driven team of 4 full-time employees based in NYC, moving fast and shipping feature…","New York City, New York",180000.0,100000.0,0,140000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Frontend Engineer - UpDoc,Pear VC,"About UpDoc At UpDoc, we are building the world's first clinically validated, physician-supervised conversational agent that manages chronic diseases; the first step towards a true ""AI doctor"". With partners including Stanford, Mayo Clinic, Eli Lilly, UCSF Health, and Microsoft, UpDoc is working to build a future where all patients can access high-quality, high-touch care. Learn more about us here . We are seeking a talented and motivated frontend engineer to join our team and play a key role i…",US,200000.0,150000.0,0,175000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,"Frontend Engineer, Fauna",Amazon,"We are seeking a Frontend Engineer to join our team. You will own end-to-end delivery of web and native applications spanning interactive robot control interfaces, real-time data visualization, and internal developer tooling. Your decisions will directly shape how operators and customers, researchers experience our technology at scale. You will tackle uniquely complex challenges at the intersection of frontend engineering and advanced robotics—from sub-100ms latency control interfaces to highly…","New York City, New York",187979.06,187979.06,1,187979.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Bee Cave, Travis County",149167.56,149167.56,1,149167.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Schiller Park, Cook County",172406.03,172406.03,1,172406.03,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","San Diego, San Diego County",184947.75,184947.75,1,184947.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Textile Finance, Los Angeles County",171529.78,171529.78,1,171529.78,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Highland Park, Dallas",158726.89,158726.89,1,158726.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Washington, Washington, D.C.",154926.4,154926.4,1,154926.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Campbell, Santa Clara County",170501.16,170501.16,1,170501.16,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Hayes Valley, San Francisco",173428.45,173428.45,1,173428.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Elkins Park, Montgomery County",195746.94,195746.94,1,195746.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Trammells, Harris County",164675.48,164675.48,1,164675.48,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Grand Central, Manhattan",186132.2,186132.2,1,186132.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","South Boston, Suffolk County",182853.36,182853.36,1,182853.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Northlake, DeKalb County",162595.92,162595.92,1,162595.92,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Principal Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …",US,128363.08,128363.08,1,128363.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","San Diego, San Diego County",134392.69,134392.69,1,134392.69,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Bee Cave, Travis County",108392.95,108392.95,1,108392.95,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Grand Central, Manhattan",135253.38,135253.38,1,135253.38,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Trammells, Harris County",119662.04,119662.04,1,119662.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","South Boston, Suffolk County",132871.05,132871.05,1,132871.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Northlake, DeKalb County",118150.8,118150.8,1,118150.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Washington, Washington, D.C.",112577.62,112577.62,1,112577.62,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Hayes Valley, San Francisco",126022.41,126022.41,1,126022.41,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Textile Finance, Los Angeles County",124642.49,124642.49,1,124642.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Campbell, Santa Clara County",123895.04,123895.04,1,123895.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Highland Park, Dallas",115339.46,115339.46,1,115339.46,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Elkins Park, Montgomery County",142239.94,142239.94,1,142239.94,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …","Schiller Park, Cook County",125279.34,125279.34,1,125279.34,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Staff Frontend Engineer,ClickUp,"At ClickUp, we’re not just building software. We’re architecting the future of work! In a world overwhelmed by work sprawl, we saw a better way. That’s why we created the first truly converged AI workspace, unifying tasks, docs, chat, calendar, and enterprise search, all supercharged by context-driven AI, empowering millions of teams to break free from silos, reclaim their time, and unlock new levels of productivity. At ClickUp, you’ll have the opportunity to learn, use, and pioneer AI in ways …",US,93275.31,93275.31,1,93275.31,False,False,False,False,False,False,False,False,False,False,False,False,False,False
frontend engineer,Senior Frontend Engineer,Seven AI,"We are seeking a Senior Frontend Engineer to join our core team. In this role, you’ll take ownership of designing and building the user-facing components of our AI-native cloud platform. You’ll architect scalable, high-performance web interfaces that make complex cybersecurity capabilities intuitive and accessible. As our systems become increasingly AI-driven, a key part of your work will be building interfaces that make these intelligent systems explainable and trustworthy. You’ll help users u…","Boston, Suffolk County",225714.97,225714.97,1,225714.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False
